           1         437
           1         317
           1         389
           1         605
           1         557
           1         581
           1         629
           1         625
           1         485
           1         577
           1         413
           1         553
           1         461
           1         601
           1         509
           1         633
           1         529
           1         649
           1         545
           1         665
           1         673
           1         697
           1         681
           3         583
           3         631
           3         547
           3         667
           3         675
           3         559
           3         699
           3         683
           3         651
           3         531
           3         607
           3         439
           3         319
           3         391
           3         415
           3         487
           3         555
           3         579
           3         627
           3         463
           3         603
           3         511
           3         635
           5         701
           5         685
           5         653
           5         533
           5         677
           5         669
           5         625
           5         549
           5         577
           5         553
           5         637
           5         605
           5         557
           5         581
           5         481
           5         409
           5         629
           5         457
           5         601
           5         433
           5         313
           5         385
           5         505
           7         607
           7         559
           7         583
           7         535
           7         639
           7         655
           7         631
           7         483
           7         411
           7         459
           7         315
           7         435
           7         387
           7         555
           7         579
           7         627
           7         603
           7         507
           7         687
           7         703
           7         679
           7         671
           7         551
           9         635
           9         491
           9         587
           9         419
           9         563
           9         467
           9         611
           9         441
           9         323
           9         395
           9         609
           9         561
           9         585
           9         633
           9         515
           9         643
           9         537
           9         657
           9         529
           9         649
           9         681
           9         705
           9         689
          11         707
          11         691
          11         659
          11         539
          11         683
          11         651
          11         635
          11         531
          11         587
          11         563
          11         641
          11         609
          11         561
          11         585
          11         611
          11         443
          11         321
          11         393
          11         489
          11         417
          11         633
          11         465
          11         513
          13         615
          13         567
          13         591
          13         541
          13         647
          13         661
          13         639
          13         495
          13         423
          13         471
          13         325
          13         445
          13         399
          13         565
          13         589
          13         637
          13         613
          13         519
          13         693
          13         709
          13         685
          13         653
          13         533
          15         591
          15         639
          15         535
          15         655
          15         687
          15         567
          15         711
          15         695
          15         663
          15         543
          15         615
          15         447
          15         327
          15         397
          15         421
          15         493
          15         565
          15         589
          15         637
          15         469
          15         613
          15         517
          15         645
          17         645
          17         503
          17         597
          17         431
          17         573
          17         479
          17         621
          17         451
          17         331
          17         407
          17         619
          17         571
          17         595
          17         643
          17         527
          17         537
          17         657
          17         689
          17         713
          17         629
          17         545
          17         665
          17         673
          19         623
          19         575
          19         599
          19         547
          19         631
          19         667
          19         675
          19         715
          19         691
          19         659
          19         647
          19         501
          19         429
          19         477
          19         641
          19         593
          19         569
          19         333
          19         449
          19         405
          19         617
          19         525
          19         539
          21         599
          21         647
          21         541
          21         661
          21         693
          21         575
          21         717
          21         623
          21         455
          21         335
          21         403
          21         427
          21         499
          21         641
          21         593
          21         569
          21         475
          21         617
          21         523
          21         677
          21         669
          21         549
          21         625
          23         719
          23         679
          23         671
          23         551
          23         695
          23         663
          23         627
          23         619
          23         571
          23         595
          23         645
          23         543
          23         597
          23         573
          23         621
          23         453
          23         329
          23         401
          23         497
          23         425
          23         643
          23         473
          23         521
          25         549
          25         449
          25         617
          25         669
          25         721
          25         677
          25         729
          25         701
          25         509
          25         389
          25         317
          25         585
          25         633
          25         529
          25         437
          25         341
          25         293
          25         365
          25         481
          25         409
          25         457
          25         505
          25         649
          27         343
          27         295
          27         319
          27         439
          27         391
          27         367
          27         511
          27         483
          27         411
          27         459
          27         507
          27         531
          27         635
          27         651
          27         679
          27         671
          27         551
          27         731
          27         723
          27         619
          27         451
          27         703
          27         587
          29         509
          29         461
          29         413
          29         637
          29         533
          29         653
          29         485
          29         361
          29         289
          29         337
          29         433
          29         313
          29         385
          29         505
          29         733
          29         589
          29         725
          29         621
          29         545
          29         665
          29         673
          29         453
          29         697
          31         735
          31         591
          31         639
          31         727
          31         535
          31         623
          31         547
          31         455
          31         667
          31         675
          31         507
          31         387
          31         699
          31         315
          31         511
          31         463
          31         655
          31         415
          31         291
          31         363
          31         339
          31         487
          31         435
          33         515
          33         467
          33         419
          33         641
          33         539
          33         659
          33         491
          33         371
          33         299
          33         347
          33         443
          33         321
          33         393
          33         513
          33         737
          33         593
          33         729
          33         601
          33         529
          33         649
          33         681
          33         433
          33         705
          35         531
          35         435
          35         603
          35         651
          35         731
          35         683
          35         739
          35         707
          35         515
          35         395
          35         323
          35         595
          35         643
          35         537
          35         441
          35         345
          35         297
          35         369
          35         489
          35         417
          35         465
          35         513
          35         657
          37         375
          37         495
          37         423
          37         303
          37         471
          37         519
          37         351
          37         327
          37         447
          37         397
          37         517
          37         543
          37         645
          37         663
          37         685
          37         653
          37         533
          37         741
          37         733
          37         605
          37         437
          37         709
          37         597
          39         743
          39         599
          39         647
          39         735
          39         541
          39         607
          39         535
          39         439
          39         655
          39         687
          39         519
          39         399
          39         711
          39         325
          39         661
          39         517
          39         469
          39         421
          39         301
          39         373
          39         349
          39         445
          39         493
          41         383
          41         501
          41         429
          41         311
          41         477
          41         359
          41         525
          41         335
          41         455
          41         403
          41         523
          41         691
          41         659
          41         539
          41         441
          41         609
          41         737
          41         721
          41         715
          41         549
          41         625
          41         669
          41         577
          43         527
          43         479
          43         431
          43         627
          43         551
          43         671
          43         723
          43         579
          43         739
          43         611
          43         503
          43         381
          43         309
          43         357
          43         453
          43         329
          43         401
          43         521
          43         537
          43         657
          43         689
          43         443
          43         713
          45         543
          45         445
          45         613
          45         663
          45         741
          45         695
          45         725
          45         719
          45         527
          45         407
          45         331
          45         451
          45         355
          45         307
          45         379
          45         497
          45         425
          45         473
          45         521
          45         581
          45         629
          45         545
          45         665
          47         727
          47         583
          47         631
          47         547
          47         743
          47         615
          47         667
          47         523
          47         475
          47         427
          47         541
          47         447
          47         661
          47         693
          47         525
          47         405
          47         717
          47         333
          47         377
          47         305
          47         353
          47         449
          47         499
          49         625
          49         485
          49         413
          49         721
          49         729
          49         585
          49         617
          49         461
          49         269
          49         173
          49         221
          49         341
          49         293
          49         365
          49         481
          49         489
          49         369
          49         681
          49         417
          49         697
          49         673
          49         665
          51         367
          51         483
          51         295
          51         675
          51         699
          51         683
          51         667
          51         223
          51         175
          51         271
          51         415
          51         487
          51         627
          51         463
          51         343
          51         491
          51         731
          51         723
          51         587
          51         371
          51         419
          51         619
          53         701
          53         685
          53         677
          53         669
          53         485
          53         361
          53         289
          53         373
          53         493
          53         589
          53         733
          53         725
          53         421
          53         217
          53         169
          53         265
          53         481
          53         409
          53         629
          53         457
          53         337
          53         621
          55         735
          55         591
          55         727
          55         631
          55         483
          55         623
          55         411
          55         495
          55         375
          55         687
          55         703
          55         679
          55         423
          55         267
          55         459
          55         171
          55         219
          55         291
          55         363
          55         339
          55         487
          55         671
          57         707
          57         691
          57         683
          57         651
          57         491
          57         371
          57         299
          57         377
          57         499
          57         593
          57         737
          57         729
          57         427
          57         227
          57         177
          57         273
          57         489
          57         417
          57         633
          57         465
          57         347
          57         601
          59         635
          59         491
          59         419
          59         731
          59         739
          59         595
          59         603
          59         467
          59         275
          59         179
          59         225
          59         345
          59         297
          59         369
          59         489
          59         497
          59         379
          59         681
          59         705
          59         689
          59         425
          59         649
          61         375
          61         495
          61         303
          61         687
          61         711
          61         695
          61         655
          61         231
          61         181
          61         277
          61         421
          61         493
          61         637
          61         469
          61         351
          61         503
          61         381
          61         597
          61         741
          61         733
          61         431
          61         605
          63         743
          63         599
          63         735
          63         607
          63         639
          63         495
          63         423
          63         501
          63         383
          63         693
          63         429
          63         709
          63         685
          63         279
          63         471
          63         183
          63         229
          63         301
          63         373
          63         349
          63         493
          63         653
          65         239
          65         187
          65         283
          65         427
          65         499
          65         641
          65         475
          65         383
          65         501
          65         311
          65         359
          65         693
          65         717
          65         677
          65         661
          65         737
          65         721
          65         577
          65         485
          65         361
          65         413
          65         609
          67         719
          67         679
          67         695
          67         663
          67         503
          67         381
          67         309
          67         363
          67         487
          67         579
          67         723
          67         739
          67         415
          67         611
          67         643
          67         497
          67         425
          67         237
          67         185
          67         281
          67         473
          67         357
          69         645
          69         503
          69         431
          69         479
          69         287
          69         191
          69         235
          69         355
          69         307
          69         379
          69         497
          69         741
          69         725
          69         581
          69         613
          69         481
          69         365
          69         689
          69         713
          69         673
          69         409
          69         657
          71         727
          71         583
          71         743
          71         615
          71         647
          71         501
          71         429
          71         483
          71         367
          71         675
          71         411
          71         715
          71         691
          71         659
          71         499
          71         377
          71         305
          71         285
          71         477
          71         189
          71         233
          71         353
          73         269
          73         197
          73         437
          73         317
          73         389
          73         245
          73         605
          73         361
          73         289
          73         337
          73         433
          73         621
          73         453
          73         401
          73         329
          73         521
          73         713
          73         725
          73         733
          73         681
          73         649
          73         705
          73         529
          75         727
          75         623
          75         455
          75         335
          75         403
          75         523
          75         715
          75         607
          75         439
          75         735
          75         319
          75         683
          75         651
          75         531
          75         707
          75         339
          75         435
          75         291
          75         271
          75         391
          75         199
          75         247
          75         363
          77         717
          77         525
          77         405
          77         709
          77         685
          77         653
          77         533
          77         437
          77         341
          77         293
          77         449
          77         617
          77         333
          77         721
          77         729
          77         601
          77         433
          77         313
          77         241
          77         193
          77         265
          77         385
          77         365
          79         243
          79         195
          79         267
          79         315
          79         435
          79         387
          79         603
          79         343
          79         295
          79         439
          79         367
          79         687
          79         655
          79         535
          79         719
          79         711
          79         527
          79         407
          79         451
          79         619
          79         723
          79         331
          79         731
          81         275
          81         203
          81         441
          81         323
          81         395
          81         251
          81         609
          81         371
          81         299
          81         347
          81         443
          81         601
          81         433
          81         385
          81         313
          81         505
          81         729
          81         697
          81         737
          81         689
          81         657
          81         713
          81         537
          83         699
          83         507
          83         387
          83         715
          83         691
          83         659
          83         539
          83         441
          83         345
          83         297
          83         435
          83         603
          83         315
          83         731
          83         739
          83         611
          83         443
          83         321
          83         249
          83         201
          83         273
          83         393
          83         369
          85         255
          85         207
          85         279
          85         325
          85         445
          85         399
          85         613
          85         351
          85         303
          85         447
          85         375
          85         693
          85         661
          85         541
          85         717
          85         701
          85         509
          85         389
          85         437
          85         605
          85         733
          85         317
          85         741
          87         735
          87         607
          87         439
          87         319
          87         391
          87         511
          87         703
          87         615
          87         447
          87         743
          87         327
          87         695
          87         663
          87         543
          87         719
          87         445
          87         349
          87         301
          87         397
          87         277
          87         205
          87         253
          87         373
          89         287
          89         215
          89         451
          89         331
          89         407
          89         619
          89         263
          89         381
          89         309
          89         357
          89         453
          89         611
          89         443
          89         321
          89         393
          89         513
          89         739
          89         705
          89         723
          89         673
          89         665
          89         697
          89         545
          91         675
          91         667
          91         547
          91         707
          91         699
          91         515
          91         395
          91         455
          91         359
          91         311
          91         261
          91         213
          91         285
          91         333
          91         449
          91         405
          91         617
          91         383
          91         441
          91         609
          91         737
          91         323
          91         721
          93         743
          93         615
          93         447
          93         327
          93         397
          93         517
          93         709
          93         623
          93         455
          93         727
          93         335
          93         403
          93         283
          93         211
          93         259
          93         377
          93         305
          93         353
          93         449
          93         677
          93         669
          93         549
          93         701
          95         711
          95         519
          95         399
          95         703
          95         679
          95         671
          95         551
          95         451
          95         355
          95         307
          95         445
          95         613
          95         325
          95         741
          95         725
          95         621
          95         453
          95         329
          95         257
          95         209
          95         281
          95         401
          95         379
          97         221
          97         173
          97         341
          97         361
          97         245
          97         197
          97         269
          97         633
          97         489
          97         417
          97         601
          97         553
          97         577
          97         629
          97         545
          97         581
          97         557
          97         521
          97         713
          97         705
          97         465
          97         401
          99         583
          99         631
          99         547
          99         343
          99         559
          99         223
          99         175
          99         523
          99         715
          99         707
          99         419
          99         467
          99         491
          99         635
          99         403
          99         247
          99         363
          99         199
          99         271
          99         555
          99         603
          99         579
         101         717
         101         709
         101         469
         101         421
         101         493
         101         637
         101         525
         101         405
         101         549
         101         625
         101         577
         101         553
         101         337
         101         217
         101         169
         101         605
         101         557
         101         241
         101         365
         101         193
         101         581
         101         265
         103         639
         103         495
         103         607
         103         559
         103         423
         103         367
         103         583
         103         243
         103         195
         103         219
         103         171
         103         339
         103         267
         103         711
         103         471
         103         719
         103         527
         103         627
         103         579
         103         551
         103         407
         103         555
         105         371
         105         251
         105         203
         105         225
         105         179
         105         345
         105         275
         105         563
         105         611
         105         643
         105         497
         105         425
         105         587
         105         633
         105         529
         105         585
         105         561
         105         505
         105         697
         105         713
         105         473
         105         385
         107         715
         107         699
         107         475
         107         427
         107         499
         107         641
         107         507
         107         387
         107         531
         107         635
         107         587
         107         563
         107         347
         107         227
         107         177
         107         609
         107         561
         107         249
         107         369
         107         201
         107         585
         107         273
         109         647
         109         501
         109         615
         109         567
         109         429
         109         591
         109         375
         109         255
         109         207
         109         229
         109         183
         109         349
         109         279
         109         477
         109         717
         109         701
         109         509
         109         637
         109         589
         109         533
         109         389
         109         565
         111         591
         111         639
         111         535
         111         351
         111         567
         111         231
         111         181
         111         511
         111         703
         111         719
         111         431
         111         479
         111         503
         111         645
         111         391
         111         253
         111         373
         111         205
         111         277
         111         613
         111         565
         111         589
         113         381
         113         263
         113         215
         113         235
         113         191
         113         355
         113         287
         113         643
         113         537
         113         595
         113         571
         113         573
         113         621
         113         629
         113         481
         113         409
         113         597
         113         513
         113         705
         113         697
         113         457
         113         393
         115         631
         115         483
         115         623
         115         411
         115         575
         115         599
         115         383
         115         261
         115         213
         115         699
         115         459
         115         707
         115         515
         115         395
         115         539
         115         641
         115         593
         115         233
         115         189
         115         353
         115         285
         115         569
         117         599
         117         647
         117         541
         117         359
         117         575
         117         239
         117         187
         117         259
         117         377
         117         211
         117         283
         117         517
         117         709
         117         701
         117         413
         117         461
         117         485
         117         625
         117         397
         117         569
         117         617
         117         593
         119         711
         119         703
         119         463
         119         415
         119         487
         119         627
         119         519
         119         399
         119         543
         119         645
         119         597
         119         619
         119         571
         119         595
         119         379
         119         257
         119         209
         119         573
         119         357
         119         237
         119         185
         119         281
         121         549
         121         449
         121         669
         121         677
         121         461
         121         269
         121         173
         121         569
         121         737
         121         561
         121         297
         121         369
         121         489
         121         649
         121         353
         121         221
         121         125
         121         149
         121         241
         121         505
         121         457
         121         409
         123         127
         123         223
         123         175
         123         151
         123         271
         123         243
         123         463
         123         459
         123         507
         123         651
         123         491
         123         371
         123         411
         123         679
         123         671
         123         551
         123         451
         123         563
         123         739
         123         571
         123         299
         123         355
         125         373
         125         493
         125         653
         125         509
         125         461
         125         413
         125         245
         125         145
         125         121
         125         217
         125         169
         125         265
         125         457
         125         565
         125         741
         125         301
         125         573
         125         357
         125         453
         125         545
         125         665
         125         673
         127         743
         127         567
         127         375
         127         303
         127         495
         127         575
         127         655
         127         547
         127         455
         127         667
         127         359
         127         267
         127         459
         127         675
         127         171
         127         511
         127         463
         127         147
         127         123
         127         247
         127         415
         127         219
         129         377
         129         499
         129         659
         129         515
         129         467
         129         419
         129         251
         129         155
         129         131
         129         227
         129         177
         129         273
         129         465
         129         569
         129         721
         129         305
         129         553
         129         433
         129         337
         129         529
         129         649
         129         681
         131         531
         131         435
         131         651
         131         683
         131         467
         131         275
         131         179
         131         555
         131         723
         131         571
         131         307
         131         379
         131         497
         131         657
         131         339
         131         225
         131         129
         131         153
         131         249
         131         465
         131         513
         131         417
         133         255
         133         159
         133         135
         133         231
         133         181
         133         277
         133         469
         133         471
         133         519
         133         663
         133         503
         133         381
         133         423
         133         685
         133         653
         133         533
         133         437
         133         573
         133         725
         133         557
         133         309
         133         341
         135         727
         135         575
         135         311
         135         383
         135         501
         135         559
         135         661
         135         343
         135         439
         135         535
         135         655
         135         687
         135         471
         135         279
         135         183
         135         517
         135         469
         135         157
         135         133
         135         253
         135         421
         135         229
         137         261
         137         167
         137         143
         137         239
         137         187
         137         283
         137         475
         137         691
         137         659
         137         539
         137         441
         137         477
         137         525
         137         669
         137         485
         137         361
         137         429
         137         561
         137         729
         137         553
         137         289
         137         345
         139         363
         139         487
         139         671
         139         527
         139         479
         139         431
         139         263
         139         165
         139         141
         139         555
         139         731
         139         291
         139         563
         139         347
         139         443
         139         537
         139         657
         139         237
         139         185
         139         281
         139         473
         139         689
         141         543
         141         445
         141         663
         141         695
         141         479
         141         287
