  -9.6103312120200446E-018  -1.9220662424040085E-018  0.48507125007266594     
  -4.8051656060100223E-018  0.24253562503633297        0.0000000000000000     
  -4.8051656060100223E-018  -9.6103312120200427E-019 -0.24253562503633297     
  -4.8051656060100223E-018 -0.24253562503633297        0.0000000000000000     
  0.14002800840280097       0.14002800840280097       0.14002800840280097     
  0.14002800840280097       0.14002800840280097      -0.14002800840280097     
  0.24253562503633297       -9.6103312120200427E-019   0.0000000000000000     
  0.14002800840280097      -0.14002800840280097      -0.14002800840280097     
  0.14002800840280097      -0.14002800840280097       0.14002800840280097     
 -0.14002800840280097       0.14002800840280097       0.14002800840280097     
 -0.14002800840280097       0.14002800840280097      -0.14002800840280097     
 -0.24253562503633297       -9.6103312120200427E-019   0.0000000000000000     
 -0.14002800840280097      -0.14002800840280097      -0.14002800840280097     
 -0.14002800840280097      -0.14002800840280097       0.14002800840280097     
